origin,destination,region,route_exposure,cluster,month,horizon,current_rate_usd_feu,forecast_rate_usd_feu,pct_change,regional_pct_change,lane_premium_pct_change,seasonal_pct_change,low_rate_usd_feu,high_rate_usd_feu
Nhava Sheva (JNPT),Kuwait City,Middle East,hormuz,6,2026-10,3,862.0,941.0,9.2,9.2,-0.0,0.0,772.0,1125.0
Nhava Sheva (JNPT),Hamad Port (Doha),Middle East,hormuz,6,2026-10,3,842.0,921.0,9.4,9.2,0.2,0.0,752.0,1105.0
Nhava Sheva (JNPT),Sohar,Middle East,hormuz,6,2026-10,3,884.0,965.0,9.2,9.2,-0.0,0.0,792.0,1154.0
Nhava Sheva (JNPT),Jeddah,Red Sea / East Africa,red_sea,0,2026-10,3,1051.0,1147.0,9.1,9.1,0.0,0.0,942.0,1370.0
Nhava Sheva (JNPT),Port Sudan,Red Sea / East Africa,red_sea,0,2026-10,3,1505.0,1639.0,8.9,9.1,-0.2,0.0,1352.0,1951.0
Nhava Sheva (JNPT),Djibouti,Red Sea / East Africa,red_sea,0,2026-10,3,1349.0,1471.0,9.0,9.1,-0.1,0.0,1210.0,1755.0
Nhava Sheva (JNPT),Aqaba,Red Sea / East Africa,red_sea,0,2026-10,3,1317.0,1437.0,9.1,9.1,0.0,0.0,1180.0,1717.0
Nhava Sheva (JNPT),Suez,Red Sea / East Africa,red_sea,0,2026-10,3,1491.0,1627.0,9.1,9.1,0.0,0.0,1335.0,1945.0
Nhava Sheva (JNPT),Piraeus,Europe (Mediterranean),suez,2,2026-10,3,2311.0,2506.0,8.5,8.6,-0.2,0.0,2088.0,2963.0
Nhava Sheva (JNPT),Genoa,Europe (Mediterranean),suez,2,2026-10,3,2452.0,2663.0,8.6,8.6,0.0,0.0,2211.0,3157.0
Nhava Sheva (JNPT),Barcelona,Europe (Mediterranean),suez,2,2026-10,3,2478.0,2694.0,8.7,8.6,0.1,0.0,2231.0,3199.0
Nhava Sheva (JNPT),Marseille,Europe (Mediterranean),suez,2,2026-10,3,2602.0,2831.0,8.8,8.6,0.2,0.0,2340.0,3366.0
Nhava Sheva (JNPT),Valencia,Europe (Mediterranean),suez,2,2026-10,3,2501.0,2714.0,8.5,8.6,-0.1,0.0,2257.0,3213.0
Nhava Sheva (JNPT),Gioia Tauro,Europe (Mediterranean),suez,2,2026-10,3,2648.0,2881.0,8.8,8.6,0.2,0.0,2382.0,3426.0
Nhava Sheva (JNPT),Ambarli (Istanbul),Europe (Mediterranean),suez,2,2026-10,3,2467.0,2673.0,8.3,8.6,-0.3,0.0,2232.0,3154.0
Nhava Sheva (JNPT),Rotterdam,Europe (North),suez,2,2026-10,3,3120.0,3386.0,8.5,8.6,-0.1,0.0,2816.0,4008.0
Nhava Sheva (JNPT),Hamburg,Europe (North),suez,2,2026-10,3,3395.0,3698.0,8.9,8.6,0.3,0.0,3049.0,4404.0
Nhava Sheva (JNPT),Antwerp,Europe (North),suez,2,2026-10,3,2975.0,3235.0,8.8,8.6,0.1,0.0,2677.0,3843.0
Nhava Sheva (JNPT),Felixstowe,Europe (North),suez,2,2026-10,3,3072.0,3340.0,8.7,8.6,0.1,0.0,2766.0,3966.0
Nhava Sheva (JNPT),Le Havre,Europe (North),suez,2,2026-10,3,3196.0,3471.0,8.6,8.6,0.0,0.0,2881.0,4115.0
Nhava Sheva (JNPT),New York/New Jersey,US East Coast,suez_panama,3,2026-10,3,3122.0,3289.0,5.4,5.3,0.0,0.0,2931.0,3680.0
Nhava Sheva (JNPT),Savannah,US East Coast,suez_panama,3,2026-10,3,3068.0,3231.0,5.3,5.3,-0.0,0.0,2882.0,3611.0
Nhava Sheva (JNPT),Norfolk,US East Coast,suez_panama,3,2026-10,3,3267.0,3426.0,4.9,5.3,-0.5,0.0,3085.0,3798.0
Nhava Sheva (JNPT),Charleston,US East Coast,suez_panama,3,2026-10,3,3224.0,3409.0,5.7,5.3,0.4,0.0,3013.0,3841.0
Nhava Sheva (JNPT),Baltimore,US East Coast,suez_panama,3,2026-10,3,3520.0,3715.0,5.5,5.3,0.2,0.0,3297.0,4171.0
Nhava Sheva (JNPT),Houston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3515.0,3683.0,4.8,4.8,0.0,0.0,3322.0,4077.0
Nhava Sheva (JNPT),New Orleans,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3407.0,3573.0,4.9,4.8,0.1,0.0,3217.0,3961.0
Nhava Sheva (JNPT),Cartagena,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2799.0,2932.0,4.8,4.8,-0.0,0.0,2647.0,3244.0
Nhava Sheva (JNPT),Balboa,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2599.0,2733.0,5.1,4.8,0.4,0.0,2446.0,3045.0
Nhava Sheva (JNPT),Kingston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2555.0,2677.0,4.8,4.8,0.0,0.0,2415.0,2964.0
Nhava Sheva (JNPT),Lagos,Africa / South America (Cape),cape_route,4,2026-10,3,2587.0,2661.0,2.8,2.5,-0.1,0.45,2528.0,2805.0
Nhava Sheva (JNPT),Tema,Africa / South America (Cape),cape_route,4,2026-10,3,2761.0,2837.0,2.8,2.5,-0.2,0.45,2700.0,2987.0
Nhava Sheva (JNPT),Durban,Africa / South America (Cape),cape_route,4,2026-10,3,2180.0,2247.0,3.1,2.5,0.1,0.45,2124.0,2382.0
Nhava Sheva (JNPT),Cape Town,Africa / South America (Cape),cape_route,4,2026-10,3,2198.0,2271.0,3.3,2.5,0.3,0.45,2136.0,2417.0
Nhava Sheva (JNPT),Santos,Africa / South America (Cape),cape_route,4,2026-10,3,2702.0,2789.0,3.2,2.5,0.2,0.45,2629.0,2964.0
Nhava Sheva (JNPT),Buenos Aires,Africa / South America (Cape),cape_route,4,2026-10,3,3174.0,3254.0,2.5,2.5,-0.5,0.45,3113.0,3408.0
Nhava Sheva (JNPT),Mombasa,Indian Ocean Rim,indian_ocean,1,2026-10,3,773.0,808.0,4.5,3.2,-0.2,1.57,759.0,862.0
Nhava Sheva (JNPT),Dar es Salaam,Indian Ocean Rim,indian_ocean,1,2026-10,3,820.0,857.0,4.5,3.2,-0.2,1.57,805.0,913.0
Nhava Sheva (JNPT),Colombo,Indian Ocean Rim,indian_ocean,1,2026-10,3,556.0,581.0,4.4,3.2,-0.3,1.57,547.0,618.0
Nhava Sheva (JNPT),Port Louis,Indian Ocean Rim,indian_ocean,1,2026-10,3,992.0,1039.0,4.7,3.2,0.0,1.57,972.0,1112.0
Nhava Sheva (JNPT),Karachi,Indian Ocean Rim,indian_ocean,1,2026-10,3,610.0,641.0,5.1,3.2,0.4,1.57,595.0,691.0
Nhava Sheva (JNPT),Los Angeles/Long Beach,Pacific (US West / Oceania),pacific,3,2026-10,3,2124.0,2177.0,2.5,2.5,-0.0,0.0,2063.0,2301.0
Nhava Sheva (JNPT),Oakland,Pacific (US West / Oceania),pacific,3,2026-10,3,2210.0,2264.0,2.4,2.5,-0.1,0.0,2149.0,2389.0
Nhava Sheva (JNPT),Seattle/Tacoma,Pacific (US West / Oceania),pacific,3,2026-10,3,2032.0,2080.0,2.4,2.5,-0.2,0.0,1977.0,2193.0
Nhava Sheva (JNPT),Vancouver,Pacific (US West / Oceania),pacific,3,2026-10,3,2239.0,2300.0,2.7,2.5,0.2,0.0,2169.0,2442.0
Nhava Sheva (JNPT),Melbourne,Pacific (US West / Oceania),pacific,3,2026-10,3,1928.0,1975.0,2.4,2.5,-0.1,0.0,1875.0,2084.0
Nhava Sheva (JNPT),Sydney,Pacific (US West / Oceania),pacific,3,2026-10,3,2105.0,2154.0,2.3,2.5,-0.2,0.0,2049.0,2268.0
Nhava Sheva (JNPT),Auckland,Pacific (US West / Oceania),pacific,3,2026-10,3,2026.0,2070.0,2.2,2.5,-0.4,0.0,1976.0,2172.0
Nhava Sheva (JNPT),Singapore,Intra-Asia,intra_asia,1,2026-10,3,480.0,497.0,3.5,1.9,0.2,1.4,475.0,521.0
Nhava Sheva (JNPT),Port Klang,Intra-Asia,intra_asia,1,2026-10,3,447.0,462.0,3.3,1.9,-0.1,1.4,444.0,481.0
Nhava Sheva (JNPT),Laem Chabang,Intra-Asia,intra_asia,1,2026-10,3,570.0,585.0,2.7,1.9,-0.7,1.4,570.0,602.0
Nhava Sheva (JNPT),Ho Chi Minh City (Cat Lai),Intra-Asia,intra_asia,1,2026-10,3,602.0,623.0,3.6,1.9,0.2,1.4,596.0,654.0
Nhava Sheva (JNPT),Shanghai,Intra-Asia,intra_asia,1,2026-10,3,723.0,748.0,3.4,1.9,0.1,1.4,716.0,782.0
Nhava Sheva (JNPT),Ningbo,Intra-Asia,intra_asia,1,2026-10,3,812.0,834.0,2.7,1.9,-0.6,1.4,811.0,859.0
Nhava Sheva (JNPT),Yantian (Shenzhen),Intra-Asia,intra_asia,1,2026-10,3,737.0,761.0,3.3,1.9,-0.1,1.4,732.0,793.0
Nhava Sheva (JNPT),Busan,Intra-Asia,intra_asia,1,2026-10,3,937.0,965.0,3.0,1.9,-0.4,1.4,933.0,1000.0
Nhava Sheva (JNPT),Yokohama,Intra-Asia,intra_asia,1,2026-10,3,950.0,980.0,3.2,1.9,-0.1,1.4,944.0,1020.0
ICD Tihi,Jebel Ali,Middle East,hormuz,6,2026-10,3,1053.0,1150.0,9.2,9.2,0.0,0.0,942.0,1376.0
ICD Tihi,Dammam,Middle East,hormuz,6,2026-10,3,1131.0,1234.0,9.1,9.2,-0.0,0.0,1013.0,1475.0
ICD Tihi,Bandar Abbas,Middle East,hormuz,6,2026-10,3,1151.0,1257.0,9.2,9.2,0.0,0.0,1030.0,1505.0
ICD Tihi,Kuwait City,Middle East,hormuz,6,2026-10,3,1047.0,1143.0,9.2,9.2,0.0,0.0,937.0,1368.0
ICD Tihi,Hamad Port (Doha),Middle East,hormuz,6,2026-10,3,1027.0,1122.0,9.3,9.2,0.1,0.0,918.0,1344.0
ICD Tihi,Sohar,Middle East,hormuz,6,2026-10,3,1069.0,1169.0,9.4,9.2,0.2,0.0,955.0,1403.0
ICD Tihi,Jeddah,Red Sea / East Africa,red_sea,0,2026-10,3,1236.0,1349.0,9.1,9.1,0.0,0.0,1107.0,1612.0
ICD Tihi,Port Sudan,Red Sea / East Africa,red_sea,0,2026-10,3,1690.0,1841.0,8.9,9.1,-0.2,0.0,1517.0,2194.0
ICD Tihi,Djibouti,Red Sea / East Africa,red_sea,0,2026-10,3,1534.0,1675.0,9.2,9.1,0.1,0.0,1373.0,2004.0
ICD Tihi,Aqaba,Red Sea / East Africa,red_sea,0,2026-10,3,1502.0,1639.0,9.2,9.1,0.1,0.0,1345.0,1961.0
ICD Tihi,Suez,Red Sea / East Africa,red_sea,0,2026-10,3,1676.0,1829.0,9.1,9.1,0.0,0.0,1502.0,2185.0
ICD Tihi,Piraeus,Europe (Mediterranean),suez,2,2026-10,3,2496.0,2710.0,8.6,8.6,-0.1,0.0,2252.0,3209.0
ICD Tihi,Genoa,Europe (Mediterranean),suez,2,2026-10,3,2637.0,2857.0,8.3,8.6,-0.3,0.0,2385.0,3371.0
ICD Tihi,Barcelona,Europe (Mediterranean),suez,2,2026-10,3,2663.0,2896.0,8.8,8.6,0.1,0.0,2397.0,3440.0
ICD Tihi,Marseille,Europe (Mediterranean),suez,2,2026-10,3,2787.0,3032.0,8.8,8.6,0.2,0.0,2507.0,3603.0
ICD Tihi,Valencia,Europe (Mediterranean),suez,2,2026-10,3,2686.0,2917.0,8.6,8.6,0.0,0.0,2421.0,3458.0
ICD Tihi,Gioia Tauro,Europe (Mediterranean),suez,2,2026-10,3,2833.0,3075.0,8.5,8.6,-0.1,0.0,2557.0,3640.0
ICD Tihi,Ambarli (Istanbul),Europe (Mediterranean),suez,2,2026-10,3,2652.0,2886.0,8.8,8.6,0.2,0.0,2384.0,3433.0
ICD Tihi,Rotterdam,Europe (North),suez,2,2026-10,3,3305.0,3586.0,8.5,8.6,-0.1,0.0,2984.0,4243.0
ICD Tihi,Hamburg,Europe (North),suez,2,2026-10,3,3580.0,3891.0,8.7,8.6,0.1,0.0,3224.0,4619.0
ICD Tihi,Antwerp,Europe (North),suez,2,2026-10,3,3160.0,3448.0,9.1,8.6,0.5,0.0,2831.0,4119.0
ICD Tihi,Felixstowe,Europe (North),suez,2,2026-10,3,3257.0,3539.0,8.7,8.6,0.1,0.0,2934.0,4199.0
ICD Tihi,Le Havre,Europe (North),suez,2,2026-10,3,3381.0,3669.0,8.5,8.6,-0.1,0.0,3052.0,4341.0
ICD Tihi,New York/New Jersey,US East Coast,suez_panama,3,2026-10,3,3307.0,3488.0,5.5,5.3,0.1,0.0,3100.0,3910.0
ICD Tihi,Savannah,US East Coast,suez_panama,3,2026-10,3,3253.0,3420.0,5.1,5.3,-0.2,0.0,3062.0,3811.0
ICD Tihi,Norfolk,US East Coast,suez_panama,3,2026-10,3,3452.0,3638.0,5.4,5.3,0.1,0.0,3240.0,4072.0
ICD Tihi,Charleston,US East Coast,suez_panama,3,2026-10,3,3409.0,3597.0,5.5,5.3,0.2,0.0,3194.0,4037.0
ICD Tihi,Baltimore,US East Coast,suez_panama,3,2026-10,3,3705.0,3899.0,5.2,5.3,-0.1,0.0,3484.0,4351.0
ICD Tihi,Houston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3700.0,3890.0,5.1,4.8,0.4,0.0,3483.0,4335.0
ICD Tihi,New Orleans,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3592.0,3759.0,4.7,4.8,-0.1,0.0,3401.0,4150.0
ICD Tihi,Cartagena,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2984.0,3124.0,4.7,4.8,-0.1,0.0,2824.0,3450.0
ICD Tihi,Balboa,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2784.0,2908.0,4.4,4.8,-0.4,0.0,2643.0,3197.0
ICD Tihi,Kingston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2740.0,2868.0,4.7,4.8,-0.1,0.0,2594.0,3166.0
ICD Tihi,Lagos,Africa / South America (Cape),cape_route,4,2026-10,3,2772.0,2855.0,3.0,2.5,0.0,0.45,2703.0,3021.0
ICD Tihi,Tema,Africa / South America (Cape),cape_route,4,2026-10,3,2946.0,3037.0,3.1,2.5,0.1,0.45,2870.0,3219.0
ICD Tihi,Durban,Africa / South America (Cape),cape_route,4,2026-10,3,2365.0,2432.0,2.8,2.5,-0.2,0.45,2312.0,2563.0
ICD Tihi,Cape Town,Africa / South America (Cape),cape_route,4,2026-10,3,2383.0,2460.0,3.3,2.5,0.3,0.45,2317.0,2616.0
ICD Tihi,Santos,Africa / South America (Cape),cape_route,4,2026-10,3,2887.0,2985.0,3.4,2.5,0.4,0.45,2803.0,3183.0
ICD Tihi,Buenos Aires,Africa / South America (Cape),cape_route,4,2026-10,3,3359.0,3465.0,3.2,2.5,0.2,0.45,3270.0,3679.0
ICD Tihi,Mombasa,Indian Ocean Rim,indian_ocean,1,2026-10,3,958.0,1003.0,4.7,3.2,0.0,1.57,939.0,1074.0
ICD Tihi,Dar es Salaam,Indian Ocean Rim,indian_ocean,1,2026-10,3,1005.0,1053.0,4.8,3.2,0.0,1.57,984.0,1127.0
ICD Tihi,Colombo,Indian Ocean Rim,indian_ocean,1,2026-10,3,741.0,775.0,4.6,3.2,-0.1,1.57,727.0,828.0
ICD Tihi,Port Louis,Indian Ocean Rim,indian_ocean,1,2026-10,3,1177.0,1234.0,4.8,3.2,0.1,1.57,1152.0,1323.0
ICD Tihi,Karachi,Indian Ocean Rim,indian_ocean,1,2026-10,3,795.0,833.0,4.7,3.2,0.0,1.57,779.0,891.0
ICD Tihi,Los Angeles/Long Beach,Pacific (US West / Oceania),pacific,3,2026-10,3,2309.0,2365.0,2.4,2.5,-0.1,0.0,2245.0,2496.0
ICD Tihi,Oakland,Pacific (US West / Oceania),pacific,3,2026-10,3,2395.0,2475.0,3.3,2.5,0.8,0.0,2304.0,2662.0
ICD Tihi,Seattle/Tacoma,Pacific (US West / Oceania),pacific,3,2026-10,3,2217.0,2278.0,2.7,2.5,0.2,0.0,2147.0,2420.0
ICD Tihi,Vancouver,Pacific (US West / Oceania),pacific,3,2026-10,3,2424.0,2496.0,3.0,2.5,0.4,0.0,2342.0,2664.0
ICD Tihi,Melbourne,Pacific (US West / Oceania),pacific,3,2026-10,3,2113.0,2174.0,2.9,2.5,0.4,0.0,2043.0,2316.0
ICD Tihi,Sydney,Pacific (US West / Oceania),pacific,3,2026-10,3,2290.0,2346.0,2.5,2.5,-0.1,0.0,2226.0,2477.0
ICD Tihi,Auckland,Pacific (US West / Oceania),pacific,3,2026-10,3,2211.0,2260.0,2.2,2.5,-0.3,0.0,2155.0,2374.0
ICD Tihi,Singapore,Intra-Asia,intra_asia,1,2026-10,3,665.0,688.0,3.5,1.9,0.2,1.4,658.0,721.0
ICD Tihi,Port Klang,Intra-Asia,intra_asia,1,2026-10,3,632.0,655.0,3.7,1.9,0.3,1.4,625.0,689.0
ICD Tihi,Laem Chabang,Intra-Asia,intra_asia,1,2026-10,3,755.0,779.0,3.2,1.9,-0.2,1.4,750.0,810.0
ICD Tihi,Ho Chi Minh City (Cat Lai),Intra-Asia,intra_asia,1,2026-10,3,787.0,813.0,3.3,1.9,0.0,1.4,781.0,849.0
ICD Tihi,Shanghai,Intra-Asia,intra_asia,1,2026-10,3,908.0,940.0,3.5,1.9,0.1,1.4,899.0,984.0
ICD Tihi,Ningbo,Intra-Asia,intra_asia,1,2026-10,3,997.0,1032.0,3.5,1.9,0.1,1.4,987.0,1080.0
ICD Tihi,Yantian (Shenzhen),Intra-Asia,intra_asia,1,2026-10,3,922.0,950.0,3.0,1.9,-0.4,1.4,918.0,984.0
ICD Tihi,Busan,Intra-Asia,intra_asia,1,2026-10,3,1122.0,1161.0,3.5,1.9,0.2,1.4,1111.0,1216.0
ICD Tihi,Yokohama,Intra-Asia,intra_asia,1,2026-10,3,1135.0,1177.0,3.7,1.9,0.4,1.4,1121.0,1239.0
ICD Dhannad,Jebel Ali,Middle East,hormuz,6,2026-10,3,1203.0,1313.0,9.1,9.2,-0.0,0.0,1077.0,1569.0
ICD Dhannad,Dammam,Middle East,hormuz,6,2026-10,3,1281.0,1399.0,9.2,9.2,0.0,0.0,1146.0,1675.0
ICD Dhannad,Bandar Abbas,Middle East,hormuz,6,2026-10,3,1301.0,1418.0,9.0,9.2,-0.1,0.0,1167.0,1692.0
ICD Dhannad,Kuwait City,Middle East,hormuz,6,2026-10,3,1197.0,1306.0,9.1,9.2,-0.1,0.0,1073.0,1559.0
ICD Dhannad,Hamad Port (Doha),Middle East,hormuz,6,2026-10,3,1177.0,1285.0,9.2,9.2,-0.0,0.0,1054.0,1536.0
ICD Dhannad,Sohar,Middle East,hormuz,6,2026-10,3,1219.0,1332.0,9.2,9.2,0.1,0.0,1090.0,1595.0
ICD Dhannad,Jeddah,Red Sea / East Africa,red_sea,0,2026-10,3,1386.0,1511.0,9.0,9.1,-0.1,0.0,1243.0,1803.0
ICD Dhannad,Port Sudan,Red Sea / East Africa,red_sea,0,2026-10,3,1840.0,2004.0,8.9,9.1,-0.2,0.0,1653.0,2387.0
ICD Dhannad,Djibouti,Red Sea / East Africa,red_sea,0,2026-10,3,1684.0,1834.0,8.9,9.1,-0.2,0.0,1512.0,2185.0
ICD Dhannad,Aqaba,Red Sea / East Africa,red_sea,0,2026-10,3,1652.0,1806.0,9.3,9.1,0.2,0.0,1476.0,2165.0
ICD Dhannad,Suez,Red Sea / East Africa,red_sea,0,2026-10,3,1826.0,1991.0,9.0,9.1,-0.1,0.0,1637.0,2377.0
ICD Dhannad,Piraeus,Europe (Mediterranean),suez,2,2026-10,3,2646.0,2872.0,8.5,8.6,-0.1,0.0,2388.0,3399.0
ICD Dhannad,Genoa,Europe (Mediterranean),suez,2,2026-10,3,2787.0,3021.0,8.4,8.6,-0.2,0.0,2519.0,3568.0
ICD Dhannad,Barcelona,Europe (Mediterranean),suez,2,2026-10,3,2813.0,3063.0,8.9,8.6,0.3,0.0,2527.0,3647.0
ICD Dhannad,Marseille,Europe (Mediterranean),suez,2,2026-10,3,2937.0,3180.0,8.3,8.6,-0.4,0.0,2660.0,3747.0
ICD Dhannad,Valencia,Europe (Mediterranean),suez,2,2026-10,3,2836.0,3094.0,9.1,8.6,0.5,0.0,2541.0,3697.0
ICD Dhannad,Gioia Tauro,Europe (Mediterranean),suez,2,2026-10,3,2983.0,3238.0,8.6,8.6,-0.1,0.0,2691.0,3835.0
ICD Dhannad,Ambarli (Istanbul),Europe (Mediterranean),suez,2,2026-10,3,2802.0,3049.0,8.8,8.6,0.2,0.0,2519.0,3628.0
ICD Dhannad,Rotterdam,Europe (North),suez,2,2026-10,3,3455.0,3748.0,8.5,8.6,-0.1,0.0,3120.0,4433.0
ICD Dhannad,Hamburg,Europe (North),suez,2,2026-10,3,3730.0,4052.0,8.6,8.6,0.0,0.0,3362.0,4805.0
ICD Dhannad,Antwerp,Europe (North),suez,2,2026-10,3,3310.0,3593.0,8.5,8.6,-0.1,0.0,2987.0,4252.0
ICD Dhannad,Felixstowe,Europe (North),suez,2,2026-10,3,3407.0,3694.0,8.4,8.6,-0.2,0.0,3079.0,4365.0
ICD Dhannad,Le Havre,Europe (North),suez,2,2026-10,3,3531.0,3830.0,8.5,8.6,-0.1,0.0,3189.0,4530.0
ICD Dhannad,New York/New Jersey,US East Coast,suez_panama,3,2026-10,3,3457.0,3633.0,5.1,5.3,-0.2,0.0,3256.0,4044.0
ICD Dhannad,Savannah,US East Coast,suez_panama,3,2026-10,3,3403.0,3591.0,5.5,5.3,0.2,0.0,3188.0,4030.0
ICD Dhannad,Norfolk,US East Coast,suez_panama,3,2026-10,3,3602.0,3782.0,5.0,5.3,-0.3,0.0,3396.0,4204.0
ICD Dhannad,Charleston,US East Coast,suez_panama,3,2026-10,3,3559.0,3749.0,5.3,5.3,0.0,0.0,3342.0,4192.0
ICD Dhannad,Baltimore,US East Coast,suez_panama,3,2026-10,3,3855.0,4050.0,5.1,5.3,-0.3,0.0,3632.0,4506.0
ICD Dhannad,Houston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3850.0,4029.0,4.7,4.8,-0.1,0.0,3645.0,4448.0
ICD Dhannad,New Orleans,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3742.0,3924.0,4.9,4.8,0.1,0.0,3534.0,4350.0
ICD Dhannad,Cartagena,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,3134.0,3292.0,5.0,4.8,0.2,0.0,2954.0,3660.0
ICD Dhannad,Balboa,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2934.0,3068.0,4.6,4.8,-0.2,0.0,2781.0,3379.0
ICD Dhannad,Kingston,US Gulf / Caribbean / Latin America,panama,5,2026-10,3,2890.0,3037.0,5.1,4.8,0.3,0.0,2722.0,3381.0
ICD Dhannad,Lagos,Africa / South America (Cape),cape_route,4,2026-10,3,2922.0,2997.0,2.6,2.5,-0.4,0.45,2865.0,3140.0
ICD Dhannad,Tema,Africa / South America (Cape),cape_route,4,2026-10,3,3096.0,3184.0,2.8,2.5,-0.1,0.45,3025.0,3357.0
ICD Dhannad,Durban,Africa / South America (Cape),cape_route,4,2026-10,3,2515.0,2589.0,3.0,2.5,-0.0,0.45,2454.0,2736.0
ICD Dhannad,Cape Town,Africa / South America (Cape),cape_route,4,2026-10,3,2533.0,2605.0,2.8,2.5,-0.1,0.45,2475.0,2747.0
ICD Dhannad,Santos,Africa / South America (Cape),cape_route,4,2026-10,3,3037.0,3132.0,3.1,2.5,0.1,0.45,2958.0,3321.0
ICD Dhannad,Buenos Aires,Africa / South America (Cape),cape_route,4,2026-10,3,3509.0,3610.0,2.9,2.5,-0.1,0.45,3428.0,3808.0
ICD Dhannad,Mombasa,Indian Ocean Rim,indian_ocean,1,2026-10,3,1108.0,1165.0,5.1,3.2,0.4,1.57,1080.0,1257.0
ICD Dhannad,Dar es Salaam,Indian Ocean Rim,indian_ocean,1,2026-10,3,1155.0,1214.0,5.1,3.2,0.4,1.57,1127.0,1308.0
ICD Dhannad,Colombo,Indian Ocean Rim,indian_ocean,1,2026-10,3,891.0,932.0,4.6,3.2,-0.1,1.57,874.0,995.0
ICD Dhannad,Port Louis,Indian Ocean Rim,indian_ocean,1,2026-10,3,1327.0,1387.0,4.5,3.2,-0.2,1.57,1303.0,1478.0
ICD Dhannad,Karachi,Indian Ocean Rim,indian_ocean,1,2026-10,3,945.0,994.0,5.2,3.2,0.4,1.57,921.0,1073.0
ICD Dhannad,Los Angeles/Long Beach,Pacific (US West / Oceania),pacific,3,2026-10,3,2459.0,2526.0,2.7,2.5,0.2,0.0,2383.0,2682.0
ICD Dhannad,Oakland,Pacific (US West / Oceania),pacific,3,2026-10,3,2545.0,2620.0,3.0,2.5,0.4,0.0,2459.0,2796.0
ICD Dhannad,Seattle/Tacoma,Pacific (US West / Oceania),pacific,3,2026-10,3,2367.0,2428.0,2.6,2.5,0.0,0.0,2298.0,2569.0
ICD Dhannad,Vancouver,Pacific (US West / Oceania),pacific,3,2026-10,3,2574.0,2639.0,2.5,2.5,0.0,0.0,2500.0,2791.0
ICD Dhannad,Melbourne,Pacific (US West / Oceania),pacific,3,2026-10,3,2263.0,2332.0,3.0,2.5,0.5,0.0,2184.0,2493.0
ICD Dhannad,Sydney,Pacific (US West / Oceania),pacific,3,2026-10,3,2440.0,2506.0,2.7,2.5,0.2,0.0,2365.0,2659.0
ICD Dhannad,Auckland,Pacific (US West / Oceania),pacific,3,2026-10,3,2361.0,2418.0,2.4,2.5,-0.1,0.0,2296.0,2550.0
ICD Dhannad,Singapore,Intra-Asia,intra_asia,1,2026-10,3,815.0,840.0,3.1,1.9,-0.2,1.4,810.0,873.0
ICD Dhannad,Port Klang,Intra-Asia,intra_asia,1,2026-10,3,782.0,811.0,3.7,1.9,0.4,1.4,772.0,854.0
ICD Dhannad,Laem Chabang,Intra-Asia,intra_asia,1,2026-10,3,905.0,935.0,3.4,1.9,0.0,1.4,897.0,977.0
ICD Dhannad,Ho Chi Minh City (Cat Lai),Intra-Asia,intra_asia,1,2026-10,3,937.0,967.0,3.2,1.9,-0.2,1.4,931.0,1005.0
ICD Dhannad,Shanghai,Intra-Asia,intra_asia,1,2026-10,3,1058.0,1090.0,3.1,1.9,-0.3,1.4,1053.0,1132.0
ICD Dhannad,Ningbo,Intra-Asia,intra_asia,1,2026-10,3,1147.0,1192.0,3.9,1.9,0.6,1.4,1130.0,1259.0
ICD Dhannad,Yantian (Shenzhen),Intra-Asia,intra_asia,1,2026-10,3,1072.0,1106.0,3.2,1.9,-0.1,1.4,1065.0,1152.0
ICD Dhannad,Busan,Intra-Asia,intra_asia,1,2026-10,3,1272.0,1315.0,3.4,1.9,0.1,1.4,1260.0,1375.0
ICD Dhannad,Yokohama,Intra-Asia,intra_asia,1,2026-10,3,1285.0,1328.0,3.3,1.9,-0.0,1.4,1275.0,1385.0
